id_scheda,url,slug,titolo,rubrica,rubrica_norm,nel_nucleo,estensione,fascicolo,id_fascicolo,stato_fascicolo,fonte_di_record,url_pdf_scheda,contesto_riga
31266,https://id.accademiadellacrusca.org/articoli/ancora-sulluso-del-genere-femminile-nei-testi-giuridico-amministrativi/31266,ancora-sulluso-del-genere-femminile-nei-testi-giuridico-amministrativi,Ancora sull’uso del genere femminile nei testi giuridico-amministrativi,Temi di discussione,TEMI DI DISCUSSIONE,False,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=d89ad0d8-98ca-4fbc-9de4-8e3ff7dcc2de,Ancora sull’uso del genere femminile nei testi giuridico-amministrativi | Il Consiglio Direttivo dell’Accademia della Crusca | Pagine | 164-168 - | PDF
36438,https://id.accademiadellacrusca.org/articoli/notizie-dall-accademia/36438,notizie-dall-accademia,Notizie dall'Accademia,Notizie,NOTIZIE,False,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=0b89fbc2-b7e9-47d5-9464-31b0e444261c,Notizie dall'Accademia | A cura di comitato di redazione | Pagine | 169-171 - | PDF
36439,https://id.accademiadellacrusca.org/articoli/bibliografia-della-consulenza-linguistica/36439,bibliografia-della-consulenza-linguistica,Bibliografia della Consulenza linguistica,Bibliografia,BIBLIOGRAFIA,False,False,"XXX, 2024/3 (luglio-settembre)",30241,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=78ef720d-14e7-4668-9ac6-04f42f884028,Bibliografia della Consulenza linguistica | Pagine | 172-176 - | PDF
34432,https://id.accademiadellacrusca.org/articoli/editoriale-del-direttore/34432,editoriale-del-direttore,Editoriale del direttore,Editoriale,EDITORIALE,False,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=421f60e5-54da-4769-974b-f0e7c73bba00,Editoriale del direttore | Marco Biffi | Pagine | 1-2 - | PDF
28187,https://id.accademiadellacrusca.org/articoli/la-valenza-di-decidersi/28187,la-valenza-di-decidersi,La valenza di decidersi,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=76dd3752-0a80-4d2e-843a-01ed2fb7176a,La valenza di | decidersi | Giovanni Rovere | Pagine | 3-7 - | PDF
28191,https://id.accademiadellacrusca.org/articoli/peraltro/28191,peraltro,Peraltro,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=abb84e1a-76c0-4f46-9938-4f147a3701ce,Peraltro | Angela Ferrari | Pagine | 8-11 - | PDF
28192,https://id.accademiadellacrusca.org/articoli/sullorigine-di-andare-in-tilt/28192,sullorigine-di-andare-in-tilt,Sull’origine di andare in tilt,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=6e39943d-a2cf-4e24-907b-9406eab161fa,Sull’origine di | andare in tilt | Luisa di Valvasone | Pagine | 12-14 - | PDF
28193,https://id.accademiadellacrusca.org/articoli/c-chi-non-si-capacita-della-capacitazione/28193,c-chi-non-si-capacita-della-capacitazione,C’è chi non si capacita della capacitazione,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=61b67e2d-c721-450e-bac6-eb259789249e,C’è chi non si capacita della | capacitazione | Kevin De Vecchis | Pagine | 15-20 - | PDF
28194,https://id.accademiadellacrusca.org/articoli/vedavamo-chiedavamo-leggiavamo-che-italiano-/28194,vedavamo-chiedavamo-leggiavamo-che-italiano-,"Vedavamo , chiedavamo , leggiavamo : che italiano è?",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=82685fc3-9e04-460d-81db-9ad60c98742f,"Vedavamo | , | chiedavamo | , | leggiavamo | : che italiano è? | Anna M. Thornton | Pagine | 21-22 - | PDF"
28195,https://id.accademiadellacrusca.org/articoli/da-dozzina-ad-addozzinare/28195,da-dozzina-ad-addozzinare,Da dozzina ad addozzinare,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5e305147-956d-41ec-a900-36bd8a3bd811,Da | dozzina | ad | addozzinare | Erling Strudsholm | Pagine | 23-25 - | PDF
28197,https://id.accademiadellacrusca.org/articoli/il-femminile-nella-lingua-delle-forze-armate/28197,il-femminile-nella-lingua-delle-forze-armate,Il femminile nella lingua delle Forze Armate,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=99d51955-2e9d-4561-a8b7-457d8ac22ad1,Il femminile nella lingua delle Forze Armate | Cecilia Robustelli | Pagine | 26-32 - | PDF
28198,https://id.accademiadellacrusca.org/articoli/un-valore-locale-di-ormai/28198,un-valore-locale-di-ormai,Un valore locale di ormai,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=ac6ea20b-bcc4-4787-a681-be9dd1145c48,Un valore locale di | ormai | Marco Mazzoleni | Pagine | 33-36 - | PDF
28199,https://id.accademiadellacrusca.org/articoli/venghino-lettori-venghino-abbiamo-le-risposte-per-voi/28199,venghino-lettori-venghino-abbiamo-le-risposte-per-voi,"Venghino , lettori, venghino! Abbiamo le risposte per voi!",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=ff699ef7-b505-43e5-b182-0ae4cdc87ab8,"Venghino | , lettori, | venghino! | Abbiamo le risposte per voi! | Anna M. Thornton | Pagine | 37-40 - | PDF"
28200,https://id.accademiadellacrusca.org/articoli/non-mi-conta-questa-cosa--frase-corretta/28200,non-mi-conta-questa-cosa--frase-corretta,“ Non mi conta questa cosa…” è frase corretta?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=b4de0ec7-cf0d-426f-9f61-e5e108c63d3c,“ | Non mi conta | questa cosa…” è frase corretta? | Emanuele Banfi | Pagine | 41-45 - | PDF
28201,https://id.accademiadellacrusca.org/articoli/defaunazione-o-defaunizzazione-sarebbe-meglio-rifaunare/28201,defaunazione-o-defaunizzazione-sarebbe-meglio-rifaunare,Defaunazione o defaunizzazione ? Sarebbe meglio rifaunare,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=b4d021cf-7c3d-4738-b985-a64a25fe4e86,Defaunazione | o | defaunizzazione | ? Sarebbe meglio | rifaunare | Riccardo Gualdo | Pagine | 46-49 - | PDF
28202,https://id.accademiadellacrusca.org/articoli/un-brndolo-di-storia-della-nostra-lingua/28202,un-brndolo-di-storia-della-nostra-lingua,Un brèndolo di storia della nostra lingua,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f8f7ebde-c4ac-4de4-8a3d-d6b33cba2bbb,Un | brèndolo | di storia della nostra lingua | Matilde Paoli | Pagine | 50-54 - | PDF
28203,https://id.accademiadellacrusca.org/articoli/optare-e-cooptare-un-aiuto-per-la-scelta/28203,optare-e-cooptare-un-aiuto-per-la-scelta,Optare e cooptare : un aiuto per la scelta,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=926d29dc-7b32-4222-89ee-069284082f4f,Optare | e | cooptare | : un aiuto per la scelta | Vittorio Coletti | Pagine | 55-56 - | PDF
28204,https://id.accademiadellacrusca.org/articoli/essere-familiare-con-chi-o-con-cosa/28204,essere-familiare-con-chi-o-con-cosa,Essere familiare : con chi o con cosa?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=b61e13fb-f167-4346-abd1-5dddb17fc298,Essere familiare | : | con | chi o | con | cosa? | Cristiana De Santis | Pagine | 57-58 - | PDF
28205,https://id.accademiadellacrusca.org/articoli/un-tecnicismo-edile-e-artistico-architettonico-di-area-veneta-alcune-note-sul-sostantivo-lievo/28205,un-tecnicismo-edile-e-artistico-architettonico-di-area-veneta-alcune-note-sul-sostantivo-lievo,Un tecnicismo edile e artistico-architettonico di area veneta: alcune note sul sostantivo lievo,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=fae11586-ffe7-4af0-b951-5f223d64c0c1,Un tecnicismo edile e artistico-architettonico di area veneta: alcune note sul sostantivo | lievo | Matteo Mazzone | Pagine | 59-62 - | PDF
28207,https://id.accademiadellacrusca.org/articoli/mettiamo-tutto-e-tutti-al-femminile/28207,mettiamo-tutto-e-tutti-al-femminile,Mettiamo tutto e tutti al femminile?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=4cb15e36-fcc3-4f76-ab08-f4f3c339448f,Mettiamo tutto e tutti al femminile? | Claudio Marazzini | Pagine | 63-65 - | PDF
28213,https://id.accademiadellacrusca.org/articoli/non-sar-n-carne-n-pesce-ma-si-tratta-comunque-di-carne/28213,non-sar-n-carne-n-pesce-ma-si-tratta-comunque-di-carne,Non sarà né carne né pesce … Ma si tratta comunque di carne ?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=939ba141-8489-4beb-85ab-10255812b2fb,Non sarà | né carne né pesce | … Ma si tratta comunque di | carne | ? | Caterina Canneti | Pagine | 66-74 - | PDF
28214,https://id.accademiadellacrusca.org/articoli/come-si-traduce-case-study-in-italiano/28214,come-si-traduce-case-study-in-italiano,Come si traduce case study in italiano?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=9ec791d5-5a16-4f29-9d45-43061f2d7496,Come si traduce | case study | in italiano? | Carla Marello | Pagine | 75-76 - | PDF
28215,https://id.accademiadellacrusca.org/articoli/in-giro-vs-a-giro/28215,in-giro-vs-a-giro,In giro vs a giro,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=1c537517-b93c-43e3-9e74-e6ae2ca1511d,In giro | vs | a giro | Emanuele Banfi | Pagine | 77-82 - | PDF
28216,https://id.accademiadellacrusca.org/articoli/considerazione-e-reputazione-non-sono-quasi-mai-sinonimi/28216,considerazione-e-reputazione-non-sono-quasi-mai-sinonimi,Considerazione e reputazione non sono quasi mai sinonimi,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=0c1436ea-7709-4a2f-ae75-377fb1c48f15,Considerazione | e | reputazione | non sono quasi mai sinonimi | Vittorio Coletti | Pagine | 83-84 - | PDF
28217,https://id.accademiadellacrusca.org/articoli/si-fa-presto-a-dire-arrosto/28217,si-fa-presto-a-dire-arrosto,Si fa presto a dire arrosto,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=5ae217cf-7274-46bc-af4d-b1e72b2004d7,Si fa presto a dire | arrosto | Monica Alba | Pagine | 85-89 - | PDF
28218,https://id.accademiadellacrusca.org/articoli/educativa-pu-essere-anche-un-sostantivo/28218,educativa-pu-essere-anche-un-sostantivo,Educativa può essere anche un sostantivo?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=0be68d19-aaf6-469c-8369-64b591f71856,Educativa | può essere anche un sostantivo? | Valeria Della Valle | Pagine | 90 - | PDF
29218,https://id.accademiadellacrusca.org/articoli/esilarante--solo-ci-che-provoca-riso-o-euforia/29218,esilarante--solo-ci-che-provoca-riso-o-euforia,Esilarante è solo ciò che provoca riso o euforia,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=9b306ad3-9f98-4f53-8e1e-20958cac8002,Esilarante | è solo ciò che provoca riso o euforia | Rita Librandi | Pagine | 91-93 - | PDF
29221,https://id.accademiadellacrusca.org/articoli/tre-parole-rare-ma-non-impossibili-suonabilit-liuteristico-e-confraternale/29221,tre-parole-rare-ma-non-impossibili-suonabilit-liuteristico-e-confraternale,"Tre parole rare ma non impossibili: suonabilità , liuteristico e confraternale",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=69b83c90-52e1-4ccf-a84d-7d9793d65412,"Tre parole rare ma non impossibili: | suonabilità | , | liuteristico | e | confraternale | Vittorio Coletti | Pagine | 94-95 - | PDF"
29222,https://id.accademiadellacrusca.org/articoli/mordere-vs-morsicare/29222,mordere-vs-morsicare,Mordere vs morsicare,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=36b59e91-b791-47cb-af7c-dc94a6793ef4,Mordere | vs | morsicare | Emanuele Banfi | Pagine | 96-103 - | PDF
29223,https://id.accademiadellacrusca.org/articoli/cernere-e-derivati-alcune-delucidazioni/29223,cernere-e-derivati-alcune-delucidazioni,Cernere e derivati: alcune delucidazioni,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=7ac2325b-ac0f-446e-81ed-761f3578d6a3,Cernere | e derivati: alcune delucidazioni | Miriam Di Carlo | Pagine | 104-108 - | PDF
29224,https://id.accademiadellacrusca.org/articoli/crescentine-o-tigelle-questo--il-dilemma/29224,crescentine-o-tigelle-questo--il-dilemma,"Crescentine o tigelle , questo è il dilemma",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=f072f519-ec05-4f86-9837-1334b9089b52,"Crescentine | o | tigelle | , questo è il dilemma | Monica Alba | Pagine | 109-113 - | PDF"
29225,https://id.accademiadellacrusca.org/articoli/non-abbiamo-o-non-facciamo-difficolt-a-rispondervi/29225,non-abbiamo-o-non-facciamo-difficolt-a-rispondervi,Non abbiamo (o non facciamo ?) difficoltà a rispondervi!,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=77d293ee-ec5a-4b8b-a4af-34b651afb680,Non | abbiamo | (o non | facciamo | ?) | difficoltà | a rispondervi! | Vittorio Coletti | Pagine | 114-115 - | PDF
29226,https://id.accademiadellacrusca.org/articoli/dubbi-da-asporto/29226,dubbi-da-asporto,Dubbi da asporto,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=3e106de5-afd2-427f-8156-1101e3004a61,Dubbi | da asporto | Ilaria Bonomi | Pagine | 116-117 - | PDF
29228,https://id.accademiadellacrusca.org/articoli/enclave-ed-exclave/29228,enclave-ed-exclave,Enclave ed exclave,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=8ec099b7-c47c-4bfc-b29f-4ed8f21cef4b,Enclave | ed | exclave | Lorenzo Tomasin | Pagine | 118-119 - | PDF
29232,https://id.accademiadellacrusca.org/articoli/busta-sacchetto-borsa-della-spesa-o-shopper/29232,busta-sacchetto-borsa-della-spesa-o-shopper,"Busta , sacchetto , borsa della spesa ... o shopper ?",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=32f83ed5-2b45-4f01-a0da-eaddf678edcc,"Busta | , | sacchetto | , | borsa della spesa | ... o | shopper | ? | Miriam Di Carlo | Pagine | 120-127 - | PDF"
29233,https://id.accademiadellacrusca.org/articoli/una-sudata-risposta/29233,una-sudata-risposta,Una sudata risposta?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=acc85e1f-a9af-4c88-8464-92d2ebbaed3a,Una | sudata | risposta? | Cristiana De Santis | Pagine | 128-129 - | PDF
30234,https://id.accademiadellacrusca.org/articoli/la-deplastificazione--auspicabile/30234,la-deplastificazione--auspicabile,La deplastificazione è auspicabile,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=d816f001-8b28-4cc7-8245-6f248760c31f,La | deplastificazione | è auspicabile | Edoardo Lombardi Vallauri | Pagine | 130-131 - | PDF
30235,https://id.accademiadellacrusca.org/articoli/un-segno-impercettibile-o-impercttile/30235,un-segno-impercettibile-o-impercttile,"Un segno impercettibile , o ( im ) percèttile ?",Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=7f726b44-a9a4-4e79-abc2-ea3c0a020059,"Un segno | impercettibile | , o ( | im | ) | percèttile | ? | Riccardo Gualdo | Pagine | 132-135 - | PDF"
30236,https://id.accademiadellacrusca.org/articoli/accettazionista-o-accettatore-dubbi-allaccoglienza/30236,accettazionista-o-accettatore-dubbi-allaccoglienza,Accettazionista o accettatore ? Dubbi all’accoglienza,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=e8887c58-36b5-4230-8d93-174b3e59be29,Accettazionista | o | accettatore | ? Dubbi all’accoglienza | Miriam Di Carlo | Pagine | 136-142 - | PDF
30237,https://id.accademiadellacrusca.org/articoli/i-nostri-padri-doverono-o-dovettero-lottare-per-la-libert/30237,i-nostri-padri-doverono-o-dovettero-lottare-per-la-libert,I nostri padri doverono o dovettero lottare per la libertà?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=a35ac8ea-e8d6-4ed9-a17a-93f5d24ab6fa,I nostri padri | doverono | o | dovettero | lottare per la libertà? | Pietro Trifone | Pagine | 143-144 - | PDF
30239,https://id.accademiadellacrusca.org/articoli/si-pu-dire-installativo/30239,si-pu-dire-installativo,Si può dire installativo ?,Consulenza linguistica,CONSULENZA LINGUISTICA,True,False,"XXIX, 2024/2 (aprile-giugno)",28186,chiuso,HTML+PDF,https://id.accademiadellacrusca.org/File/Download?code=7a24860e-7eec-4e62-a202-e5d54fb14fd6,Si può dire | installativo | ? | Laura Clemenzi | Pagine | 145-148 - | PDF
